X16	X21	X19	X4	X3	X5	X15	X9	X12	X24	X6	X17	X13	X8	X1	X22	X11	X2	X18	X20	X7	X10	X25	X23	X14
3.4194	0.7892	-1.4287	-0.5119	-0.0986	1.6060	-1.6559	-2.0364	-2.6622	-0.0060	-0.8211	0.0511	0.5614	-1.9458	-0.0970	-1.8720	1.4586	0.3482	-2.3179	-2.1151	0.3857	-0.3784	0.3362	0.2295	-5.4125
1.7820	-0.1593	0.0555	-1.0878	-0.7126	-0.7400	-0.5147	2.3096	-1.2576	-1.1594	-2.3910	1.7694	-0.3087	-2.2572	-1.8520	-2.3738	-1.3468	-1.1517	1.3437	1.3384	3.3015	1.0955	2.6787	2.5650	0.5471
1.9654	-0.7027	-0.6821	-0.6853	-0.0029	1.0555	-0.4741	0.3432	0.9239	0.3055	0.3858	-0.7437	1.3827	-1.3697	-1.1606	-1.3584	1.8290	2.7700	0.2087	-2.7130	1.0436	-2.6188	-0.9404	-0.7774	0.7944
-0.3565	-0.6335	-0.7586	0.3256	-1.6298	0.2367	1.1886	2.4561	0.6009	0.8910	-2.5843	-1.5598	0.3902	-0.1131	-0.1568	0.9086	2.4862	0.0598	2.6819	-0.6899	0.0327	-0.2085	-0.5418	-0.9547	-0.1853
-1.4315	1.4803	-0.6622	-0.9757	0.5979	-1.3378	0.4714	0.3293	-0.5881	-2.6498	-0.8627	1.6351	-1.5887	2.4506	-2.5299	-2.8189	0.8532	0.3598	1.4804	1.7019	1.7605	1.4345	1.4642	0.0880	-2.2995
1.6389	0.2688	-1.2285	-2.9127	-0.4138	1.0206	-0.4125	-1.4725	2.7701	0.1128	2.1060	0.6927	0.6912	-0.8180	-0.1355	0.9330	0.5293	0.1241	-4.6009	-2.9449	1.0221	-0.9875	1.2682	0.0045	1.9402
1.1376	2.3091	-2.7427	0.2271	2.5459	-2.1730	0.4533	-0.0982	-0.7605	0.7239	-3.3080	2.3392	2.5937	-2.3217	1.1668	-4.6155	-0.2449	1.0378	-1.0050	0.1983	2.5340	-2.7009	-0.6211	-0.5645	0.7589
-1.1305	-0.1369	0.7358	1.4380	-1.2956	0.5170	2.9868	-0.5476	1.3419	1.4973	-1.2174	-0.3796	1.8512	-2.4165	1.2008	-2.4869	-2.2891	-0.9720	1.5671	1.5670	-0.4948	-0.8744	-0.3467	0.3719	1.0137
-1.8017	-0.3012	2.4102	-0.0983	-1.6431	0.7158	0.7831	-0.2841	0.7285	1.2965	-0.8401	-2.3484	-0.1249	1.3528	0.5449	1.1810	-0.4091	-0.9860	0.6487	-0.9828	-0.0787	0.2772	1.7857	-1.5340	-0.1717
-1.9213	1.7969	0.6521	0.1645	0.5791	-2.9876	1.9985	-1.9300	2.3156	-0.5782	3.0212	0.7623	-0.7968	1.1323	0.3105	3.3155	-0.7405	1.5068	1.5047	1.4803	-1.2706	1.3975	-0.7559	-1.5245	3.1261
-0.8104	-0.3403	0.1089	1.3149	3.7589	1.2535	-0.6741	2.1759	1.0860	0.0912	0.0495	-0.5079	-0.3073	1.2562	-3.0405	1.4841	1.1849	-1.2246	1.0996	0.0921	0.0667	-0.7463	-1.1244	-0.2199	0.5829
-1.5135	0.2800	1.5603	-0.2957	-1.5949	-1.2433	0.2911	-0.8482	0.2173	1.9255	0.2408	0.8382	-1.0844	-0.4074	1.5536	-1.0230	0.1385	-0.3849	0.4370	0.6596	0.6403	-0.2689	-0.1558	-0.1528	-1.4840
2.2173	-0.9297	0.5475	-2.7921	1.4900	1.2329	-0.1031	-1.6547	-1.0625	1.6702	1.6251	-1.4341	0.5613	2.4200	-1.0573	3.0627	-0.1694	2.3295	-0.9833	-1.4892	-1.8776	-1.5649	0.4700	1.3012	-0.3803
-0.3476	0.3972	2.3746	0.4622	-1.5318	-2.6907	1.7189	1.3548	2.5623	-0.4399	0.2079	1.7208	1.0301	-0.4135	2.1182	-0.7370	-1.4758	-0.8743	2.7607	1.7169	2.5065	1.4795	-0.3636	0.1602	1.5817
-0.5366	3.3934	-0.1716	1.1665	-1.8284	-0.8475	-0.0259	0.2201	0.6400	0.2144	-0.1841	0.0890	0.2028	-1.2425	0.7519	-1.3237	1.4797	-2.6468	-2.0465	1.2543	2.9448	1.3212	2.9147	3.3670	1.5610
2.9139	1.9872	-0.8828	-1.5347	1.2612	0.2443	0.8703	2.1497	-0.0138	-1.7549	-1.7463	-1.9758	-1.4992	-4.0827	2.0920	-2.1452	0.0794	3.0023	-1.0244	-2.6885	2.4575	-0.6170	0.2288	0.0268	0.0411
-1.5548	-1.1002	0.8742	-0.9830	-1.9508	-0.4265	-2.4693	2.1440	-2.4825	-1.1499	-1.5462	-1.5522	-0.2493	-0.2417	2.2294	0.6730	1.0740	-0.1365	0.9202	2.2106	2.0654	-0.7135	0.9155	3.0236	-1.4412
-2.2601	-0.0118	0.5802	-0.9515	-0.1992	0.0370	0.3480	-1.4505	-1.7750	-1.1481	0.3587	1.1281	1.4893	4.3560	2.3022	1.4050	-0.1764	-0.2301	2.4936	-0.8182	-2.2464	-2.7335	1.9326	1.2511	-2.1878
0.2573	1.5058	-0.2141	0.1147	0.8040	1.8621	-0.5452	-0.8088	0.7069	-0.0540	-0.5394	-0.4932	-0.4633	-2.6043	0.0846	-1.0688	1.1564	-0.0986	-1.0391	-0.8857	3.1848	-0.8836	-1.3294	-0.5377	0.1660
0.9011	1.3470	1.1949	1.2290	1.9833	-1.0607	0.8563	0.8500	-1.3636	-0.5194	-1.9352	-0.1251	-0.3502	-0.5458	-0.8541	1.7783	-0.4187	1.7054	0.4207	-0.1316	-0.4011	-1.6546	-0.9718	-0.4849	1.3876
1.4120	-0.4858	0.1385	0.8831	0.3154	0.3713	0.6261	-2.4480	-0.3113	1.1827	-0.4922	1.5190	0.8278	1.0084	2.1091	-0.8661	-0.8428	-0.6603	-0.5451	-1.1667	-0.7327	-4.2030	-0.6827	2.4668	-2.0431
2.6752	3.1246	-1.5756	0.0341	-0.7499	0.9066	-0.7184	3.3203	-1.0670	-1.5376	0.2848	-0.0854	-0.2402	-2.5485	-1.1221	-2.8999	2.0000	-2.4471	-0.4761	1.4289	1.0411	0.9528	0.3382	-0.7251	-1.0100
-0.6889	-2.3066	-0.3027	-0.5022	2.7486	2.8925	1.3416	-0.7422	-0.8824	-1.9824	2.7730	-2.1901	1.3609	1.4043	-2.1866	2.8008	0.8545	1.3366	1.3401	0.0154	-2.2800	-1.9432	-0.2723	-0.4703	1.8283
2.3436	1.6711	1.5436	0.3484	1.6305	1.0030	-0.2649	1.6235	-1.5285	-1.2980	1.3102	-1.3250	-1.6516	1.9836	-0.1336	-4.1729	-0.9828	-1.6480	-0.4961	0.4413	0.2570	0.6087	1.0329	-2.2964	-0.2600
1.7933	0.3623	-1.2085	0.6308	1.1053	0.7304	1.3136	-0.8074	-2.2467	-0.5748	0.1082	0.9960	-1.1417	-0.6767	-3.3159	0.9494	0.9617	1.6061	0.6057	-2.2561	-0.0731	-0.9007	-2.0585	-0.0085	-0.1600
2.8863	-1.2657	-0.3419	-1.6631	0.4092	-1.6602	0.0521	-0.3068	-2.1557	1.1351	-0.3689	0.6779	-0.5614	3.8970	0.5841	2.7452	1.9143	-1.7406	-1.7963	-2.2704	-2.9533	-2.5735	-0.2833	0.4414	-1.6114
-0.1559	2.1289	-0.8472	-0.9457	-1.4170	-0.0840	2.1803	0.4245	-0.6203	-0.3820	-2.3393	1.1001	-0.1522	-1.4013	-4.5255	-3.0539	4.3554	-0.0518	0.8323	-0.3382	2.8660	1.1498	0.6615	2.2116	-0.1081
-4.3228	2.6282	-0.5725	0.4381	1.0006	1.6963	1.4288	1.0309	2.4739	-0.3791	-3.3938	-0.6128	-0.4195	-2.7223	-2.1388	-1.2003	4.0717	2.1191	2.8538	1.0527	1.6365	1.1368	-0.2976	0.3302	-0.1232
1.1321	-1.2785	-2.3920	0.4941	-1.7692	2.2135	1.3735	0.0293	-2.0392	-0.9888	-0.8247	-0.6365	0.5179	-2.3459	0.8572	1.3547	0.1638	-1.1287	-0.0149	-0.9995	1.0461	0.2270	-1.6062	2.5462	0.0857
0.0276	-0.0181	3.6587	-1.1045	-2.2040	-3.0309	-2.2146	0.8222	-0.5541	2.7589	-1.6631	-0.5390	2.6099	0.3234	-2.2789	1.9881	-0.0567	-1.8570	0.4344	1.8472	-3.3313	1.6719	0.8306	-2.2153	-3.3956
2.0893	0.9512	-1.3179	-2.0388	-0.3601	0.1575	2.5174	-0.7148	-0.7146	-0.4993	-3.2992	-0.9163	0.7798	1.4040	-0.1578	-2.3526	-0.5602	1.7715	-1.5096	-0.0399	-2.5129	0.0864	-0.8655	-2.8167	0.1811
-1.9836	2.9004	-0.5247	0.1728	0.6294	3.4340	0.6774	3.2699	0.4848	-2.3345	-2.5959	-1.3245	-0.3854	-1.1202	-0.8331	-3.8903	1.2772	1.2566	1.3042	0.5434	1.1710	-1.7384	2.8711	-0.9341	-1.4153
1.7969	0.8118	-4.9554	-0.0409	-2.2140	-2.4438	0.8203	-0.3396	-0.9948	0.4868	0.1888	-0.5325	-0.8785	1.0852	-0.4387	-0.5671	-0.1370	1.3714	0.1493	-0.2419	1.0206	0.6802	-1.8950	-0.5627	-0.8674
-1.4599	-0.1074	2.1478	-0.2665	0.3953	-2.7791	0.0404	-2.6615	2.1270	0.0099	2.9355	0.7654	-1.8171	0.3512	-2.6670	1.4485	0.9047	-1.8373	5.1747	-0.4040	-4.7517	0.6448	-0.4777	-0.1720	0.8086
-0.7115	-0.8074	0.1944	-1.2546	-0.2466	-1.5259	0.8432	1.1124	-1.3181	-0.4369	-1.6807	-1.3318	1.0607	1.3362	1.0155	1.1774	1.5904	-1.2588	1.1615	1.5605	-1.8112	-0.5876	-0.8118	1.4526	-2.1666
1.9091	-1.2078	-1.8017	0.6317	-0.3126	-1.5328	0.9519	-0.0395	3.0873	1.1690	-0.7049	1.1172	-1.5360	-0.9971	-1.7191	1.6399	1.3446	0.7663	0.0555	-1.7047	1.0889	-1.2388	-1.0351	-2.8732	4.4170
0.5832	-0.9075	0.1334	-0.7288	-2.4974	-1.2463	-0.8040	-0.1002	-0.5219	-1.2656	1.0863	0.9204	-0.4943	2.9902	0.9604	-0.1439	-1.0007	-1.9813	-1.2462	-0.0024	1.6336	0.8282	1.8134	1.2588	-2.7295
1.8746	-0.0975	0.8163	1.6809	-1.7483	-3.8669	-0.9675	-1.8526	2.3732	1.7768	1.3509	-2.4024	1.2362	-0.1184	-3.1778	1.4437	0.2963	-1.3914	-0.8489	0.0921	-0.5865	-1.6356	0.7904	-0.1822	-0.8477
-1.2790	2.7427	0.7203	-0.9709	-1.2103	2.2431	-0.9530	2.1313	1.5943	0.9970	-4.1036	0.1236	-0.9172	-4.1508	0.3245	-0.5141	0.2183	0.2911	2.8417	-1.3894	2.3780	0.0857	-0.9792	0.6439	-1.1797
3.3166	1.1881	0.7152	1.2359	-1.6784	-1.1635	0.3609	1.5213	-0.1590	-2.3269	-1.2769	-1.4776	-2.7023	-1.1392	0.8809	-2.0977	2.1437	0.6635	1.1366	-0.4350	3.0142	3.1919	0.4850	0.2066	-1.0222
-2.2540	-0.0341	-0.0259	0.8987	-0.9719	0.0536	-1.3204	0.5431	-3.2935	0.6145	2.4338	0.1840	0.6929	-1.3665	0.5296	0.1052	0.7269	-2.3089	0.5714	1.9853	1.5432	-1.7072	-2.2683	0.1461	-1.1541
0.4639	-0.5544	0.3187	0.1944	0.6929	1.0292	-2.9321	0.7816	1.8420	2.1362	-1.9735	-0.1067	-1.0296	1.4668	0.6412	-2.1053	0.6687	1.3201	-1.0360	-1.1048	2.2980	-1.0103	1.1372	-0.2658	-1.2701
2.0211	0.1161	-1.5178	-0.6084	-0.7359	3.3247	-1.1424	0.4364	-0.4679	0.6966	0.9778	-0.7433	-0.0837	0.1432	1.2832	1.0290	-0.4938	-1.0081	0.8385	-1.7567	3.9305	0.9868	-1.3054	-1.3294	1.0509
-0.1852	0.2341	-2.0034	0.1343	-0.3155	-2.5388	-0.8836	0.0360	-0.7831	0.6398	1.9392	-0.6687	-0.0479	1.3873	-0.7694	3.1055	-1.5747	1.2095	-0.1994	-0.6684	-1.5983	0.4710	-0.0443	-0.4461	-2.5736
0.8476	-0.2110	-1.7686	0.8626	2.1194	-0.9973	0.8962	-2.2707	-3.2378	0.2925	1.1961	-0.3120	-0.7745	0.4297	-1.2900	1.5757	-2.4126	-1.2976	-0.3101	1.0578	-1.7093	-1.0867	0.5568	-1.3399	-1.6085
-1.2665	2.3379	-0.6996	-1.1581	-1.6503	1.1132	0.8974	-0.1174	-2.0898	0.6784	0.6056	-0.9349	-1.6144	2.6382	-0.9293	2.0674	-1.1011	-0.5850	-0.6680	-0.8993	-0.2034	-1.4241	-0.8267	-0.6126	1.5109
-3.5348	1.0136	0.5201	1.3211	0.8832	3.1110	0.7404	0.6611	-0.1622	-0.6255	-1.9432	-1.0039	-0.6895	-3.4015	0.8904	-2.9768	-0.2861	1.7945	0.6465	1.2431	-1.0251	2.4935	2.5061	0.4896	1.7198
1.5475	0.4073	-0.0515	-0.4696	-1.2467	0.5763	0.9290	0.2296	1.4232	0.4877	1.6974	0.3775	-0.2135	-1.2896	0.5710	-0.8398	0.0151	-0.4231	-1.5737	-0.6639	-0.2575	-2.5119	-0.4638	0.1883	-0.2750
1.5459	1.1968	2.1846	-0.0452	-0.4798	0.5375	0.8096	0.5538	0.6809	0.1189	0.5669	-0.3785	0.0907	2.7301	0.4557	-0.9114	-1.6971	0.6115	-1.5784	-1.4914	1.4827	-0.5836	0.5581	2.6994	0.1773
1.7493	0.6006	0.9873	1.4192	0.7703	-1.3346	-1.2337	0.2629	1.3734	0.9747	-2.7322	0.1931	-1.1013	-0.4645	4.0528	0.2222	0.6495	-0.2998	-0.7236	-0.0992	1.1503	1.0268	-0.5702	-3.2041	1.1272
-1.2041	0.5359	0.7687	-0.2001	1.8959	-0.5152	1.0956	-2.5593	-0.6444	0.4318	3.9197	-1.2877	1.8852	2.7754	0.7931	-0.1100	-0.5270	-3.1400	0.6408	0.4634	-2.2343	0.8118	0.1833	-1.5815	-0.8444
0.5115	-0.1512	0.0238	-1.0772	1.0679	2.4689	2.6733	-0.1312	-2.4796	-1.6459	1.4664	-0.4536	-1.1119	5.2345	0.6219	-1.6527	0.5714	1.7879	1.7266	0.1478	0.6263	0.0978	-2.4443	-0.0695	1.1028
0.3020	-2.5676	2.2819	0.3261	-0.7776	-2.1352	-1.3961	-0.3165	-0.8103	-1.6449	-0.6708	2.8648	-1.6135	-0.5143	-2.9138	1.1122	-2.8656	-1.5712	0.6381	1.0849	1.5551	0.0405	-2.5200	1.3183	-1.8757
-4.5445	-1.0934	-0.0828	-0.3650	1.6719	-1.9605	0.6050	1.0895	3.4193	-1.0503	1.9893	-0.2342	0.0544	0.5299	1.2498	0.8662	-1.3130	0.7459	1.1247	0.6446	-0.5805	0.1301	-0.3592	-2.8629	0.3117
-0.5767	-2.2665	0.4794	1.6809	-0.4728	0.7349	-0.5438	0.8982	0.3879	1.9821	0.3008	1.2611	0.3959	0.3808	1.0147	2.7892	-0.3047	1.7258	-0.3836	-1.0258	-0.4959	-0.4269	-5.4876	-0.3527	1.6244
-2.9574	2.0218	1.8526	-1.1080	2.4281	2.9938	1.0722	-0.4399	-4.2124	-0.7034	-0.9212	-2.5669	-2.3145	-2.6242	2.0170	-0.3968	-2.1856	1.6066	-1.0786	-0.4378	-1.4427	-1.2972	3.6450	0.1102	-1.8149
0.2053	-1.7931	-0.1245	-2.1170	-0.5908	0.8017	-1.9641	-2.2466	-0.5561	2.8728	0.7665	-1.3308	-0.0266	2.1206	-1.1379	2.7162	-1.8191	0.7926	-2.1249	1.5798	-0.8163	0.3631	-4.4697	-1.2863	1.0947
-2.1611	-0.1141	-2.5137	0.0269	-0.1065	-0.1186	-2.0958	-0.6917	-0.6678	0.5620	-1.0638	1.3980	-0.2105	1.3999	-1.5870	1.6681	1.0219	-1.0641	-0.3173	-1.5927	-3.4342	1.5778	-3.8876	0.5509	2.8797
1.1859	-0.9451	-1.4046	0.9768	-0.4540	-5.5121	0.0653	0.7239	-0.7731	0.5326	2.6682	1.8510	-1.7251	-2.0379	-1.1680	0.2243	1.0775	1.1882	-0.2046	-0.5869	-1.7863	-1.1666	-1.0867	-1.2327	-0.7475
-2.0005	2.5599	-1.9369	-0.2038	-1.8044	-1.0745	0.3523	3.8331	0.4601	-0.9747	-2.7070	0.9412	-0.7457	-2.8738	-2.0769	-3.3603	-1.9165	0.0857	0.4352	-1.9203	3.6063	0.6760	4.5071	-1.2184	-0.2004
-0.8235	0.9812	0.3487	-0.1313	-2.0385	1.1568	-0.5035	0.3217	1.3808	1.1197	-0.5595	-0.2577	-0.5049	0.4905	-0.5153	-2.3502	-0.8775	1.0912	1.2538	-0.2302	0.4841	2.2159	-0.1927	-0.9465	-0.6971
0.0942	1.2424	-0.0148	1.8808	-1.3376	0.0038	-0.7773	0.8745	0.7494	-0.5665	0.0680	-2.4411	1.5803	-1.1047	-3.7268	-2.2163	0.5534	-0.7428	-2.8810	1.1478	1.1078	-0.3394	0.7903	0.0942	-1.1355
-1.3733	2.1287	0.1548	-0.1084	0.9630	0.3471	1.3046	-2.4834	3.2787	-1.9109	0.1150	2.1533	-0.8159	-0.5336	0.6592	-0.7668	-0.9193	0.4475	1.2689	0.8723	-2.2387	0.0778	0.2400	0.5391	0.5285
-0.5534	-1.7572	1.7768	2.0444	-0.1879	-2.4993	1.2881	0.8199	1.3825	-0.5518	2.1014	-1.6942	-0.1357	3.0375	0.6784	3.7531	0.3432	-2.0714	2.1137	1.2121	-0.9920	-2.1170	-4.9653	-0.3876	0.0425
-0.3455	0.2588	-0.8954	-0.8964	0.7371	-1.7590	0.0638	-0.0052	2.2987	-1.5755	-0.1861	2.8723	-0.7574	-2.5609	-1.9340	-2.5621	-0.6692	-0.8492	0.1092	-0.9334	0.3668	-0.3906	1.2976	1.0102	-2.3507
0.8950	0.9573	-1.2578	-1.3280	-1.8165	-0.3292	-0.2357	2.3391	-0.2237	-0.5561	-3.0414	-1.4164	-1.3418	-4.4448	-0.1083	-3.8064	1.4905	0.2594	-0.7085	0.6392	0.7639	-0.2866	3.2360	2.4995	-1.5957
0.2553	-1.0803	-0.5022	-1.4106	2.7479	1.6388	0.9351	-0.3350	-0.9681	1.5928	-1.5982	1.4157	-1.5731	0.2084	2.9154	2.0188	-1.3773	0.9360	1.3510	2.0484	0.6480	0.0299	-3.5531	-1.1835	1.3770
1.1222	-1.7593	-0.4299	0.4198	1.4673	-1.3066	-1.1955	-2.0173	-1.4913	-2.3070	1.1828	-1.2140	1.1238	2.3682	-1.3736	2.1955	0.6427	0.0874	-2.5906	-2.4692	-1.1211	1.5753	0.7440	0.2561	-1.2637
-3.3101	-0.3527	0.7745	1.4649	-0.0573	-3.5707	-0.2144	-0.4971	1.9203	-1.1760	1.6724	0.8703	0.5515	1.2977	-1.3668	0.2940	0.6871	-1.7856	0.9920	-0.0412	-0.7048	-2.7098	0.5267	-0.9530	0.0735
-0.3408	-1.6214	-0.0319	-0.5202	-2.0815	-2.2489	-0.8794	-2.5348	0.6789	0.5255	2.1823	0.3446	-0.2724	1.6159	1.4262	3.8911	-0.9948	1.1002	-0.0413	0.9008	-1.1176	-2.7274	-3.4398	-0.7627	0.3470
-0.9291	0.6296	2.5039	0.6155	2.9885	0.8004	0.6764	-1.5316	-0.5190	1.6320	1.0776	-2.6893	1.0309	0.9943	-1.0803	2.9189	-1.3020	-2.0854	4.2700	2.8852	-3.3625	-0.2254	-1.5824	-1.6071	-0.8425
-0.1999	2.4050	0.2445	-1.0467	-0.3782	0.9543	0.9713	-0.1401	0.1634	1.0219	3.3185	-0.4743	-2.4525	0.2531	2.9245	0.7565	-1.0886	0.7416	-2.1027	0.6120	-1.3315	-0.0278	-2.5756	1.1476	-1.4527
-3.4098	0.2753	0.2236	-2.0231	1.3991	3.0381	0.4535	2.0314	3.3405	-0.7108	0.0464	0.6937	0.5068	-0.6014	2.6983	-1.0197	0.0067	4.7126	-0.3531	-1.1347	2.0535	0.4951	1.1005	-1.9306	3.2776
3.3350	0.0289	-0.8391	0.7275	1.0698	-1.2287	1.1279	-1.7307	2.0602	-0.1965	1.1304	4.9900	1.0642	-0.2334	1.6420	-0.6486	-0.6072	-0.1550	0.1901	0.6348	-0.9810	0.2876	0.7583	-0.1293	-0.2516
0.0804	-1.5435	-0.4274	0.2295	1.9092	2.1177	-0.1841	0.4152	-2.8440	2.1474	-3.5634	-3.0454	0.0717	0.6170	-1.1882	3.2939	1.2410	-0.9847	4.0945	0.2685	0.8979	-1.7298	-0.6292	-3.2913	-0.0617
1.4094	-0.6235	-0.7852	1.2650	-2.6675	-0.5068	-0.1931	0.5209	0.1443	1.0909	0.6911	-0.4064	-0.4746	5.2414	-0.5049	1.2722	1.8256	-1.1840	-0.8225	-0.5938	-0.9436	0.9193	1.0627	2.2821	1.4381
2.3141	-0.1066	-1.5661	1.0020	1.5537	1.6522	-2.4562	-1.4706	-1.8736	-0.4957	3.6883	-0.3501	-2.0147	-0.8461	0.4479	0.1209	-1.4098	0.3018	-0.7231	1.2382	-1.9660	1.2970	-0.1315	-4.1341	-1.3995
0.6557	-1.3032	0.5152	-2.1483	1.1318	1.1538	-1.1237	0.7426	0.9019	-0.0753	-2.5792	-0.3927	0.1847	0.3846	0.7299	0.9840	-0.6681	0.5210	-0.9075	0.0565	2.2430	-1.3650	0.2731	0.2887	0.6129
-2.0446	2.4900	0.0470	0.0509	1.7036	1.0578	-1.7594	2.1579	0.6973	0.5214	-5.8634	-0.0979	-1.7148	-2.2964	-0.6602	-3.9077	0.5088	-1.5140	0.9816	1.0315	4.9410	0.8408	-0.4553	-1.4618	-0.1353
1.6372	-1.4180	1.2320	0.6560	-0.2497	-2.2044	1.4580	-2.3672	-1.6222	-1.5102	0.3194	1.6667	-0.0236	2.0823	-2.5711	1.9366	0.9165	0.2769	-2.5076	-1.5222	-0.5610	0.3255	0.1712	2.6436	-1.6007
0.2482	-1.1737	1.2002	-1.3426	0.8935	-0.5045	-0.6133	-0.1062	-0.4569	2.2768	-0.4044	-1.3427	-0.0142	0.2676	-1.9720	3.4580	0.4734	3.1497	2.2224	1.6213	1.4021	2.2622	-2.4879	-2.9742	0.1639
1.3893	-1.4483	-0.8277	2.5729	2.1332	0.1417	-1.0356	-1.4279	-1.1849	1.4510	2.2418	-1.8231	0.2099	2.8943	1.4023	3.3008	-2.7743	-0.5397	0.0952	0.3529	-2.2655	-1.0107	-1.0785	-2.3235	0.2042
-0.2816	0.1483	-1.6599	-0.2575	-0.4623	1.9363	1.2922	2.6666	-1.1641	-1.2058	-0.6667	0.5353	0.6197	-2.9031	1.9319	-0.7797	-0.6198	0.7449	0.0581	-1.0619	2.5944	-1.1990	0.3675	2.3262	-0.6810
2.0700	-1.6835	-0.7111	-0.6112	3.9077	4.8950	0.1397	0.8243	1.1312	-0.2449	0.6605	-0.4329	-0.7827	-1.4060	-1.7352	5.0248	0.9570	1.2577	-1.2067	1.3339	-1.3033	-1.7415	-3.1062	1.7698	2.1513
-0.6745	-0.9559	3.9601	0.2707	-1.6994	-2.3398	0.8473	-1.2872	-0.8354	-0.8093	2.2947	-0.6852	-0.9869	0.2165	-0.3731	3.8417	2.1002	-1.6764	-0.8751	-1.2543	-4.3322	1.0451	-1.0036	2.0955	1.6114
-1.9840	-3.6994	-0.5981	1.2501	-1.1319	0.9702	2.1621	0.4534	2.1826	2.4164	-0.7864	-0.8489	-0.8151	-1.6457	2.0842	3.4901	0.3726	-0.4271	-0.3644	-1.2160	-0.7326	3.4980	-0.5544	-1.0511	1.6517
0.5126	-1.0002	0.1444	-2.0694	-0.6924	-3.1806	2.1081	0.7708	1.3157	0.1894	-0.4938	0.1969	1.4156	-0.2635	-1.1692	1.1567	-0.4531	1.1967	0.1280	-1.0972	-0.6836	-0.3427	-0.2214	-0.6625	1.3272
-2.1018	1.9806	0.6402	-2.9996	1.4352	0.0426	-2.0968	1.5028	0.4359	-1.0740	-3.4912	-2.0182	-0.7891	-0.0743	-0.4110	-0.5547	1.8407	0.8588	-1.2616	0.5145	2.8800	-0.0208	0.4552	-0.8938	1.6682
3.0345	-1.2138	0.1699	0.0144	-0.7281	-1.3221	-1.6190	-0.0897	-0.2766	0.0675	1.5550	0.6278	0.6775	-0.0599	-0.7046	0.3470	0.1870	-1.4704	1.3676	2.0578	0.5411	1.0008	-3.8204	-1.0168	-2.5020
-1.9669	1.3245	1.3332	-0.0288	-0.1437	-1.4689	0.9969	-1.1827	-0.5351	1.0598	0.5425	0.3844	1.2562	-1.8008	-0.2285	-1.2744	2.6101	0.8637	0.6761	-0.1121	0.3632	-1.1312	3.2159	-3.0180	-1.1346
-1.7376	-0.4047	1.8499	-0.0119	0.8436	3.6196	-2.2375	-0.9598	0.3282	-0.2698	1.7265	1.5992	-0.1040	1.1529	-3.1988	-2.6173	-1.5752	-0.3817	2.1280	-1.7070	-1.9857	1.5176	2.4554	-2.4078	-0.9177
2.0836	-0.2226	2.6439	1.4503	-4.3237	-4.2581	-1.8040	3.3397	0.2522	-1.1862	-2.3291	-1.3495	1.4432	2.0760	-3.0616	-1.3446	0.4295	-3.0009	-0.1635	-2.7805	1.0753	-0.5024	0.3865	-1.4900	-3.2253
-2.1504	-1.5669	-0.2082	0.1379	0.5664	0.6581	-2.2843	1.1842	0.1462	1.7450	1.4467	-0.7405	0.7539	1.2197	0.0470	0.3305	-0.1259	1.0755	-0.5591	1.1570	-2.9918	-1.4372	-0.4914	-2.0606	1.0303
-0.5742	0.9056	-0.2078	-1.6835	-0.2535	-2.5271	1.2995	-2.7155	1.0577	-0.7926	3.3649	0.9072	0.0530	2.7142	-0.0700	2.5525	1.3007	1.1631	0.3596	0.6960	-2.0493	-1.6244	-0.6595	1.4118	0.8895
-3.3066	0.7391	0.5691	0.2902	2.0318	-0.7086	0.0824	-0.3244	1.2684	-1.3478	-0.2255	4.0426	0.8772	-1.2203	-0.2537	-1.2858	-2.4624	1.3852	0.8502	-2.3413	-1.6487	-0.2732	2.3475	1.6700	2.0343
1.2667	1.3914	-2.5183	0.7797	1.0330	1.1835	0.2958	1.3426	3.1365	-0.8538	-2.0660	-1.2646	1.6552	-1.6368	-0.3619	-2.3732	0.5349	-2.4600	-2.3893	-0.5197	1.5088	1.0331	2.2973	-2.5110	1.4590
1.5607	-1.8529	0.4426	-1.3065	-1.1017	1.5973	0.6636	-0.6643	1.9394	0.8639	0.3629	1.7492	0.5275	3.1160	-1.9147	-0.3991	-1.4225	-1.2329	-0.0399	-0.2342	-3.0113	0.2466	-0.9246	0.3842	0.1587
-0.9970	-0.5365	-0.7595	-0.8168	2.7117	0.3295	1.2149	-3.6545	2.7159	0.6058	2.8333	0.5287	1.4984	3.4657	-0.5713	4.5788	-0.1861	1.0286	-0.4934	1.8089	-2.6262	-0.3208	-2.8021	2.8576	-0.6678
1.6562	1.4181	0.5537	-0.2682	-0.0730	-0.9480	0.6483	0.3113	0.8913	-2.0806	-2.2751	1.8173	0.7382	1.3307	-1.4965	-2.5047	-1.2944	-0.0062	0.3891	0.3228	0.2818	0.1284	2.5738	-1.4465	0.3767
-0.8552	-1.3221	0.9865	-0.9924	-0.3084	-1.1553	-0.5080	-0.0639	-0.8949	-1.0987	-1.8800	-1.3488	1.8378	1.4204	-2.8137	-0.7786	-1.8343	-1.8191	-0.0739	-0.9974	0.6913	1.8100	-0.3236	-1.2677	2.0267
0.2260	-0.6887	-0.6887	-1.0749	-0.8733	0.4541	1.2593	-0.1844	0.9776	0.3258	1.7661	-0.9923	-0.2589	2.5541	-0.3374	2.8287	2.6199	0.1995	0.6127	0.4898	-2.9124	-2.1301	-1.7112	-1.3779	0.9724
