X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25
-2.0627	0.6146	-1.0264	-0.7683	-1.9680	-1.1805	-0.4439	1.0548	-0.3057	-0.4624	-0.3952	-1.6108	1.4112	1.3446	-0.1587	-0.4370	0.4803	2.1463	-0.5993	-0.3043	-0.5537	-1.8184	0.4232	0.1272	0.5802
0.2948	-0.5326	0.5108	1.1218	0.2724	0.3060	1.2149	2.3299	2.5873	-0.6977	-2.8030	2.4121	-1.4912	4.3578	-2.3768	0.1539	1.0417	-3.1298	1.0459	2.0970	0.9301	0.0848	0.0998	-0.1564	-1.6258
-0.4365	-0.8105	0.4125	-0.7288	1.2846	-1.1605	-1.3451	1.2700	-2.4707	-0.6176	-1.9360	-0.0583	-0.3024	1.9586	1.2014	1.5404	2.5540	-2.5214	0.6601	2.1118	4.4164	-3.5402	-2.7858	1.0422	-1.4208
-0.6814	0.5504	-0.4357	-0.0556	1.7327	0.5890	-0.2116	-0.4669	-0.4232	1.5108	1.3205	1.0212	0.3754	0.0389	0.1996	0.7551	-1.4364	2.0783	0.4944	1.4366	-1.6782	1.8465	0.5116	-0.4575	2.3137
-0.4267	2.4160	-0.4166	1.1266	0.8048	-0.4420	3.1356	-0.9617	-1.0331	1.6883	-1.7506	-0.9625	0.2316	1.2365	0.7573	1.5957	0.9802	0.8178	2.1750	1.6251	3.5792	-1.3823	-2.2510	1.6134	-0.2874
-0.3986	0.2830	0.8119	-1.0384	-0.7232	-1.0082	3.4351	-0.3990	0.7696	-0.7543	0.1667	1.9103	-0.2676	-0.9412	-0.8439	2.8775	2.7844	2.4759	0.1554	0.5634	2.9713	-2.3012	0.2800	2.1142	-4.3780
-2.1325	0.5584	0.5406	-1.7702	3.4616	-0.9554	-2.5878	-1.9986	1.1761	-3.1806	-0.3258	-1.2082	2.1383	-0.6341	0.2838	2.2431	1.3770	-2.5286	1.4199	0.4664	3.9745	-0.1418	-3.5144	0.7849	-0.5556
-0.9655	2.9572	-0.3385	0.6717	-2.3826	-0.4209	4.1126	0.8707	0.4894	-0.8450	2.9686	0.8330	1.7817	-2.2276	0.8211	-0.4626	0.8091	-0.3319	-1.2171	-2.2291	-0.4725	-0.9795	1.2600	0.6802	-0.3548
-0.3294	-0.3747	1.1242	0.1981	-2.6839	0.4376	-2.2123	1.0896	-0.0651	0.1560	-2.2508	0.6397	-0.9598	2.5153	1.4118	-1.9792	-5.6981	-2.5781	0.6956	-0.4660	-0.7612	0.2724	2.0697	-1.5856	2.3910
0.0574	1.4636	-0.6252	3.3746	-2.6961	1.3790	5.2092	1.6344	1.1599	3.3592	-0.3785	0.6630	3.6140	-1.1957	2.8792	-1.0165	-0.5976	0.9838	-3.4588	-0.2384	-2.0018	1.9512	-0.1339	0.4970	1.1287
1.3873	-1.7860	-0.8478	-0.4904	-2.5850	-0.8608	-3.9665	0.7280	0.7975	-1.1319	-1.0182	-1.4464	-1.0052	-2.0196	-0.2511	-1.4254	-1.1596	-3.0705	-2.4133	0.6186	-0.7657	-0.5209	2.1128	-0.9712	-0.3928
-0.5594	-0.5571	-0.5098	1.2704	0.4005	1.3956	0.7005	-0.9173	-0.2115	0.0150	-2.0566	0.8476	-0.4306	1.3339	1.3254	1.1323	1.8524	-0.7084	-2.5719	2.5275	0.9216	-0.6205	0.1138	0.0322	1.8599
0.6445	-1.1532	-1.5667	0.6341	-2.2947	-0.4742	-1.2898	0.9842	-0.3059	-1.6485	-1.9085	-2.9657	-0.7255	1.0170	0.9755	-0.2055	-0.3001	-0.0789	-2.8544	0.3701	-1.3118	0.4901	-1.3402	0.5817	1.1438
-0.4796	1.7044	0.5925	1.4537	-0.9366	-1.5063	-0.7000	0.1854	-0.5300	-1.3288	0.5956	-0.3152	-0.0712	-0.3178	-0.8775	-1.2527	0.8647	1.2017	0.3690	-0.4281	-2.6859	0.7739	1.6786	0.4584	-0.4710
0.1660	-0.3550	-0.9304	-4.0489	0.8482	0.5330	3.9224	-2.6286	-0.4407	1.2826	1.2204	-1.1456	-1.5770	0.8484	2.5366	-2.1913	2.1336	-3.2634	-0.9630	-1.1901	-1.7206	-2.6250	1.9834	1.4884	-0.9990
-0.2273	-0.9373	-0.8247	-1.1777	-4.0393	-1.1395	-0.3066	-0.9765	-1.3043	3.5522	-0.5934	0.4072	-1.0592	0.3090	0.8512	0.0616	2.0225	1.8253	-2.4503	1.2782	1.0366	-1.4223	-1.2996	1.2892	-0.2673
-2.1883	-0.4660	2.4615	3.3916	1.4277	1.0627	-2.0401	0.6106	0.0614	-0.9302	2.0676	-1.9867	-0.0162	-0.8164	-1.6858	1.3831	-1.9476	2.2396	3.1826	0.0315	2.1307	-1.1492	0.7738	2.7132	-1.5388
2.6932	-1.3114	1.4672	1.4738	-1.0378	0.1720	-1.0641	0.0151	-1.2814	1.0328	-2.0896	-0.1050	0.4267	-2.1863	-0.1964	-0.9839	0.7666	-1.1420	-0.8839	-0.4625	-0.3111	-1.1469	1.5691	3.1238	2.2637
0.1429	-0.6908	0.6414	2.1894	1.7228	-0.2396	0.1018	-0.7312	0.2934	1.0323	-0.3497	0.5605	1.6478	-1.0260	-0.1791	-1.9908	-0.7186	-0.8204	-3.9193	-0.4234	-0.2765	-2.9854	0.6886	-0.2569	-0.3928
-1.9907	0.6355	-1.2238	-1.1577	1.7084	-2.6537	-0.6924	-1.9400	-1.4400	-1.4884	0.4168	-0.3802	2.1952	3.0037	-3.6184	0.2840	-0.7788	1.7179	-2.0535	0.6297	-2.1391	0.6590	-0.8110	0.9143	-0.4377
-0.5411	-1.0262	0.4326	1.6908	1.5197	-0.6890	-0.3027	1.7954	0.0847	-1.3083	-2.2007	-0.2049	-0.3643	2.3990	0.0564	1.5553	3.5415	-0.3849	-2.9946	2.4987	2.6563	-3.6205	-2.3911	0.2937	2.1532
-0.4485	2.1618	0.0591	-0.1572	-2.6529	2.8772	-3.0298	-0.5335	1.0068	3.0009	-0.8930	-2.6148	1.8621	-2.4512	0.7004	0.2110	1.7245	-0.6316	-1.8776	0.5786	-0.3780	-0.3320	-0.5951	-0.7382	0.0356
1.8300	-0.2896	-0.4897	1.0232	0.0556	0.7853	0.2253	-2.8187	-2.0339	0.8658	-0.8909	1.4701	-0.3365	0.6782	0.8947	-0.3999	1.0019	2.8618	0.6837	0.6634	0.3330	-1.3721	-0.7476	1.0056	0.9760
0.7674	-1.5515	1.7975	1.5515	-3.2763	-1.2362	1.8117	-0.5614	1.3144	-2.2881	2.0053	0.3723	0.7422	1.9305	-2.4784	-2.3173	-7.2630	3.2489	-1.7503	-3.9299	-3.7323	3.8237	1.7822	-0.6548	2.8222
-1.0997	1.9539	0.5660	0.2217	-0.0694	1.8683	1.8951	0.9334	0.3706	0.6713	1.5555	-1.5235	0.7767	-0.6892	1.2245	-0.2179	1.0959	-0.4427	-1.1250	1.0051	2.6924	0.4300	-1.0187	1.7440	-1.7990
1.3095	1.1778	0.6699	0.1496	3.1126	1.7311	-2.4646	1.2968	0.0283	3.4765	-0.9466	0.6709	-2.4974	2.0622	-0.9400	-1.7215	-1.3533	0.2161	-3.4120	-0.6927	-2.3495	3.0262	4.3026	-1.6180	1.2263
1.4550	0.5774	-0.0186	-0.5376	-0.4070	0.8049	-0.0045	0.2927	-0.8476	1.6842	-0.1366	-0.7632	-1.6021	2.0071	1.3787	0.7850	0.3741	-2.9033	0.6112	0.8706	1.6301	2.3819	-0.8557	0.7533	1.4736
-1.9685	-1.3312	-0.1234	1.2316	2.5193	-0.0038	-0.9689	0.7804	1.5492	2.0355	1.3724	-0.1166	-0.2727	-0.3590	-1.0753	0.7711	-1.8518	-1.7475	1.5894	0.2753	0.9960	2.7982	0.1262	-1.8961	-1.4752
-1.2944	-1.3085	-0.9680	-2.9361	-4.4932	2.9707	1.6855	-1.2297	1.0306	0.9232	-1.3908	-1.1699	-1.1004	0.3844	-1.2335	1.6095	5.8393	-1.2984	1.2352	0.4374	1.7813	-1.5402	-0.9980	-1.8739	1.4478
-0.2268	1.8064	0.3331	-1.4231	-3.4023	-0.7775	0.0449	2.7814	-0.3910	0.4348	0.1327	-0.7219	-1.6966	-1.9736	2.9223	0.1931	-0.8716	1.8129	1.5190	0.5211	0.8504	1.9050	0.9342	-0.0651	0.2736
-0.5419	-0.5783	1.3567	-0.0775	-0.4001	2.2614	1.1016	0.0445	0.6433	1.3018	-1.3414	0.9231	0.8475	-1.6659	-0.4713	-1.1067	-0.5905	0.7333	-1.3680	-0.8299	-1.9640	4.2300	1.0127	4.3071	2.1040
2.1043	1.0862	0.7298	1.3894	1.1472	-0.1080	1.5296	-2.4922	-0.9205	0.0083	-0.8619	1.1896	-1.7888	-1.9131	0.1231	-0.6936	-2.4045	0.1880	-0.4333	-0.8715	-0.8719	3.1133	0.7409	-0.3959	2.2207
-1.1915	0.1558	0.0657	1.3492	-0.4220	-2.3101	-0.1635	0.5103	0.3431	-1.3311	3.4273	1.0750	-1.0866	2.0929	-2.2779	-0.0371	2.9511	-0.4248	-2.2137	1.1463	1.0616	-0.3114	-1.3228	1.2846	-2.6373
1.8610	-2.0960	-1.7849	-1.8090	-0.3402	2.0658	1.7693	0.4315	-1.5623	0.0565	-4.9727	-0.6584	-1.2096	0.6622	3.9652	0.8913	1.7301	-1.4799	0.9497	3.2730	2.7369	2.7812	-0.1292	-1.4113	-0.9162
-1.3190	0.3138	0.0902	0.6040	-0.9289	-2.0169	-2.1552	-3.7868	-0.8136	-0.3300	-0.5731	0.9053	-0.3869	0.3154	-0.6337	2.4552	-1.0408	0.2665	-0.0527	1.0713	2.0256	0.4983	-0.6029	2.7936	0.4431
-0.4732	0.7702	-0.9789	-2.7217	-0.4027	2.1520	0.6805	-1.0402	2.7881	-0.1702	1.2023	0.5388	0.0617	2.4637	0.4945	-1.2998	-3.4941	-0.6236	0.2616	-2.4305	-0.5711	1.3976	0.0775	-0.5569	4.9349
-0.6055	-1.1501	-0.7958	0.4328	1.4082	-2.7093	-2.3667	2.7429	1.4538	2.5556	-1.2965	-0.7514	0.5983	0.4447	1.2018	-2.5579	-0.1843	1.2987	-2.7543	-1.6720	-0.9256	2.2045	-0.2520	-0.3113	2.7900
1.1580	0.4110	1.3010	-3.2318	-4.0864	2.4750	1.0152	-2.0555	1.8511	2.3616	-0.3744	0.4161	0.6452	-0.4793	0.6994	0.6123	1.8967	0.8224	-1.8352	-1.9193	-1.0608	-1.8427	-0.1891	-0.1694	-0.2143
-1.3596	2.4648	-0.2519	-2.8637	-1.0555	1.5379	-2.4770	-1.4839	-0.8301	-2.1245	1.1756	-0.8325	-0.5757	-0.0629	0.3174	-3.0471	-6.5816	3.1702	-3.1679	-0.7465	-2.6864	3.6568	1.7651	-0.0724	-0.0655
-1.6699	-2.2667	0.3512	0.6469	1.5677	-1.1447	-1.4126	-0.4647	0.8712	2.3136	-1.1028	1.1238	-1.1145	3.1485	1.2140	-1.6863	-3.0279	-0.5557	-2.3140	0.3819	1.8763	-0.2912	1.9739	0.5926	-0.6385
-1.0369	-1.5350	0.5740	2.7840	-0.1256	1.4740	0.6946	0.5130	1.1398	1.0807	1.4175	-2.0809	-1.3731	0.3025	0.6178	0.6957	-0.5687	4.3182	-0.4303	-0.9166	0.9152	1.6676	-0.2416	0.0415	1.4017
-0.9238	-1.7458	-0.6874	1.2075	-3.3693	0.4312	3.3090	1.0516	1.0417	0.7082	-0.3982	0.5763	1.9233	-1.0371	0.4857	-0.3912	-1.2696	1.2027	-1.7125	1.3387	2.5658	-3.5429	-0.9353	-0.9872	-0.7449
-0.2379	2.2564	0.8596	-4.3657	-3.5228	3.5646	0.8651	-0.0651	1.3647	2.1604	-0.5300	1.0034	-0.9923	-1.4477	0.2936	-0.0012	0.4291	-2.2213	0.7876	1.2378	-3.5536	2.9041	-0.2913	-0.8373	-1.4097
1.6559	-1.0915	0.6254	0.8292	-0.7209	-0.9316	0.3236	0.3187	-0.7440	0.2155	-0.5088	-0.4602	-1.0321	-0.9641	-0.7195	-1.0626	-0.6848	-2.6254	-1.6086	-0.9890	-1.6021	1.4260	0.2043	-0.0871	0.5781
-0.5658	-1.3004	0.3003	-1.5760	2.3312	0.1992	-0.9384	2.5809	0.2470	-4.2186	-0.1713	-0.9985	-0.5348	-1.5064	-3.3833	-0.1599	4.2129	-0.9440	-1.6443	1.6577	1.7110	0.7830	-1.3809	0.9411	-1.9855
-0.3324	-1.0859	-1.6926	-1.7091	-4.1814	-0.8656	-0.3325	0.5106	-0.5337	-1.7548	-1.2499	0.6822	0.6373	0.9486	0.8476	0.9075	1.9054	1.3801	1.8571	2.7024	3.7519	-1.6917	-0.9363	-2.5093	-0.2891
-1.1167	-1.8355	1.2653	0.7956	-1.3417	1.0991	-0.9387	-0.4435	-0.2584	-0.4080	-0.3234	-0.6850	1.0179	-1.8325	0.4229	-0.5737	-1.5197	0.8179	-0.6690	-2.4009	-2.5487	1.9267	0.9283	0.0449	2.0871
-1.1119	-0.6124	-1.3486	1.0427	-1.1617	-0.5062	0.1066	0.7430	0.7099	-1.8298	1.7418	-0.2907	4.1192	-1.5868	-1.0756	-1.7755	-3.4328	1.2749	-2.0473	-5.4670	-5.2174	-1.5356	2.0283	-0.2173	0.5988
-0.6267	-0.7997	-0.3081	-0.2366	0.7311	2.2358	-1.1580	0.1812	-1.2900	-2.0294	1.8419	-0.1516	1.8814	1.2561	-1.4963	1.5525	-1.2404	1.3235	-1.2729	-0.3020	2.7215	-1.0130	-0.1675	0.2047	-1.0761
0.8428	0.3577	-2.8410	-0.8795	-1.2254	0.2037	0.4999	1.0263	-0.3078	-0.2974	-1.3785	-0.1861	0.9573	-1.0092	0.2558	-0.6778	-0.3867	-1.2756	-0.4713	-1.5141	-2.8449	-0.7135	-0.1835	-0.0847	-0.1113
-0.2661	0.0542	-0.1922	-0.1585	-0.0690	3.6885	-1.5925	-0.5805	0.5972	1.6615	-0.0418	1.3286	1.2852	-0.4933	0.4245	-0.2427	-2.7589	-1.0525	-2.0176	-0.3065	-0.1868	0.7590	-1.1883	-2.7966	-1.8511
0.6998	-0.2082	-0.4650	-2.3032	-3.5531	1.4248	2.0540	-0.8067	-2.5940	-2.9955	0.8089	1.2702	-0.6301	-0.2093	-0.9681	1.3714	4.6954	-2.8498	1.5088	2.2098	2.2004	-4.1585	-0.7243	-1.4979	-2.1444
-0.0124	1.5625	-1.0448	-0.0954	0.0467	-1.2767	-1.8811	2.5021	0.9224	0.7926	0.2318	-1.6863	1.3410	-0.9915	2.7877	2.2002	-0.5750	-2.7185	0.2364	-0.4365	0.0125	0.6294	-0.2741	0.0926	1.7801
-0.8669	-0.9360	-0.5007	1.3881	1.4021	0.0094	1.8788	-0.7461	1.5753	2.1728	0.9989	-0.0756	1.0727	-0.7205	-3.1095	1.4805	1.8735	-0.8534	2.1167	2.0774	2.5535	-1.2976	-1.1169	2.4709	1.5878
1.1950	2.1651	0.5560	-2.3560	-1.0728	-0.0169	1.3240	0.8185	0.3118	1.5337	0.3385	-1.3833	0.7368	1.4453	0.0983	-0.8595	-1.0168	-0.1303	0.5990	-3.5606	1.2645	0.6306	-1.2585	-2.1736	0.3798
0.0772	-1.0553	-1.9967	-1.0214	-0.9680	1.8360	1.1263	-1.7266	-0.8462	3.0497	-3.1098	-0.8968	3.0112	0.7963	3.8744	2.6805	1.5718	0.1835	1.8778	0.4689	0.2317	-2.3483	-1.2014	0.0426	1.5363
1.5693	-2.0972	-0.7983	1.5391	1.1272	1.3243	0.2019	1.5535	-0.8337	-2.2737	-1.9391	-0.2697	-0.3490	-1.8327	1.5113	0.0870	1.6944	2.5360	1.3806	0.0211	-1.7151	3.0725	-0.5000	-1.4337	0.6094
-0.8320	-0.5296	0.8915	0.8502	-1.0143	-0.5869	0.3960	-0.6597	-0.1518	2.0516	0.7423	-0.9895	1.5095	2.0035	-0.1825	-1.4559	-0.6073	-1.9009	-0.4713	-2.6019	1.9090	-0.5981	0.1237	0.0815	-2.2116
0.2338	2.8932	2.9320	-0.4746	5.0143	-1.1746	1.3203	-0.8307	0.0443	-1.1958	0.4299	1.5442	1.0961	2.3677	-0.2360	-1.0572	1.1581	-1.4199	0.8656	-0.1763	-0.9918	-1.1927	2.6540	-0.4111	0.2510
1.2657	-0.4373	0.9624	1.4452	4.1049	-2.5378	-1.2250	0.1872	1.5020	-1.0066	1.2933	0.3565	-2.2158	0.9210	-1.6781	-1.4348	-3.5737	0.0984	-0.4275	-0.8719	-2.4303	2.5119	2.5454	-0.0902	-1.2820
0.4616	-0.3653	-0.6666	1.2309	-3.4105	-0.5593	-0.7669	0.5999	-0.4167	-0.8015	-1.1973	0.8323	-0.7832	2.6039	0.5887	-0.5626	-2.8938	1.3569	-0.4935	-3.3522	-3.9699	1.6455	1.2964	1.2119	-0.9202
0.2726	-0.7897	-0.9995	2.7718	-0.1008	0.5731	0.2309	1.5085	0.0197	3.8334	0.4441	-0.2780	3.3894	1.7279	-0.0128	2.7840	2.7305	-0.4472	5.0399	2.8789	4.6909	-2.5603	-2.9506	1.9857	-4.5595
0.1651	-0.4839	1.2646	-0.2565	-0.8778	-0.5192	0.1597	0.7061	0.9033	-0.6031	0.5688	-0.1514	-2.6107	0.8980	0.6239	2.5766	0.8404	0.9446	2.0450	2.1583	2.3903	-1.6439	-2.2721	3.9946	-0.3591
0.7461	-1.4161	-2.7026	-2.0755	0.0088	3.9826	2.6379	0.8623	0.3581	1.0700	-0.3158	-0.7805	-2.3040	-2.5288	-0.3150	0.6137	-0.9920	-0.5323	-0.4687	1.9461	-2.9254	-0.1190	1.4913	-4.9175	1.0715
0.4159	-2.5960	-1.2730	-1.2370	-5.2726	0.6556	2.3968	-1.4762	1.3989	-2.6958	-1.5277	0.8226	0.7360	-1.8016	1.6163	-1.4468	-1.5609	1.2360	-1.6930	-0.9669	-5.0322	-0.8290	1.9294	-1.8867	4.1461
2.0306	-1.5144	-0.3578	-0.8369	0.3922	-1.7117	2.6334	0.9786	0.8797	0.1379	-0.8988	0.7866	1.3795	1.0702	0.1244	-1.8626	-5.0131	-0.2221	-4.6456	-3.4014	-2.8133	1.6378	3.5059	0.3654	1.5477
0.1206	-1.0648	0.9526	1.0166	-0.5297	0.6737	1.3794	0.4179	-1.1985	3.1844	-2.5206	-1.1916	0.3789	-0.6393	0.4748	1.8240	-1.3867	-2.4807	0.3244	-0.1047	1.2030	-2.7409	0.1559	3.2426	1.1885
-0.3149	-0.3018	1.3710	0.3847	0.6539	0.6570	-1.8384	-0.2929	0.1076	0.5595	1.6615	-0.9390	-1.1225	-2.0412	-1.6343	-1.6108	0.0705	0.0074	3.6152	1.2170	0.3742	0.5175	0.2837	0.0055	1.0701
0.2137	-0.2172	-0.5292	0.2712	-0.7277	-0.5210	-0.0744	-3.0354	1.9007	1.2929	-0.2504	-0.3153	-0.2845	-1.6745	-0.4026	1.4824	2.9960	-1.6455	2.7333	2.6203	3.0352	-2.1501	-2.2915	-0.5454	-0.8394
1.7679	-0.0688	-0.6857	-0.5967	-1.4708	-0.0508	0.2434	-1.1407	0.9868	-0.3167	0.1890	1.1670	2.0476	-1.9996	0.8361	1.1231	1.6963	-3.1785	-1.6564	0.5626	-1.3099	1.0490	1.8079	0.1692	-1.8017
0.9744	-3.6613	-1.3473	-1.8213	-2.6835	0.5183	2.1985	-0.1847	-1.1667	-2.8275	-0.7297	-0.0593	1.0363	0.5956	0.1419	-0.4550	-2.4447	0.0105	-3.6693	-2.3984	2.0271	0.2990	-1.4716	-1.9381	0.1891
-0.4159	0.1434	-0.8923	0.0706	-2.0248	0.3472	-0.3976	-1.7116	0.8436	-0.0798	-0.7453	1.5327	1.1229	-1.1997	-0.8303	-1.7458	-1.2355	-0.4455	-1.6287	0.1567	-3.9049	0.9774	1.6444	1.0245	1.6010
1.1094	1.3724	2.3475	2.0950	0.9552	0.3636	-0.5215	-0.4054	-1.7895	1.0662	0.7698	0.3007	0.6101	0.4307	0.0365	1.2794	-1.8207	1.2799	0.9236	-0.4915	2.8360	-1.4623	-1.0773	1.4795	-1.3459
-1.3601	-1.0280	1.1741	-0.6555	-0.6718	0.9487	1.7848	-1.0446	1.5628	0.4644	0.1035	-0.4260	0.7089	-2.0176	0.7726	0.5540	2.2949	2.2463	0.6264	1.5795	3.1984	-2.6287	-2.2161	-0.1384	0.9469
-0.4582	1.0749	1.8121	-0.5546	-1.4329	-0.3354	-0.1057	-0.2219	-0.4123	0.7842	-2.7762	-0.0905	-0.4729	1.2479	1.4068	-0.7815	1.5462	-0.5339	0.9151	-0.8202	-0.5271	0.3362	1.6545	-1.0319	-0.6616
0.0929	-1.6572	1.7321	-2.3293	-1.4887	-0.0133	0.6503	-1.4909	0.5178	-0.6756	-1.0249	1.7803	1.7638	-3.3973	1.1969	-1.4105	-0.4559	-0.0848	-4.4879	-2.1929	-3.4900	2.2684	0.4542	-0.4033	0.4943
-2.9391	-0.6954	-0.2954	-1.5344	-4.3097	0.6040	-1.0478	-1.1722	-0.7896	-0.9068	0.7497	0.0494	-2.2216	0.9766	-0.8299	2.4842	-1.2527	-1.3454	-2.2813	1.6263	1.3544	-1.3556	-0.5559	0.1176	-0.7475
-0.3458	-0.0866	-0.8490	-0.0280	2.3990	1.1193	-2.4523	-0.9076	1.0253	-0.2568	-0.3122	-0.0543	1.3387	-2.2290	0.8882	-2.9749	-0.9437	-0.3022	-1.7860	-1.3033	-1.0961	1.6398	1.4957	-1.3334	0.5409
0.8105	-0.8323	1.5735	1.4970	1.3894	-3.0972	-0.2827	1.4357	-0.1725	-2.6479	1.0709	-0.0957	-0.0723	-1.1445	-0.4763	-2.0124	-2.9435	2.6193	-2.6674	-1.4190	-3.3162	2.3106	2.4317	-0.0556	1.2488
-1.9782	-1.2976	-0.0710	-1.7752	-2.3237	-3.0026	-3.1617	-0.9604	-0.7433	-1.1216	2.2654	-0.4441	1.7414	-0.9464	0.2095	-1.8759	-3.0494	0.6980	1.8465	0.8981	-3.4125	1.8632	1.1423	-0.0631	1.2881
-0.1057	1.4932	0.6674	3.9345	1.9440	-0.8938	-0.1961	1.8028	0.1330	-0.0829	-0.4349	0.5933	1.4986	-0.0836	-0.9696	-1.9488	-0.6928	-1.0573	-0.8027	0.5384	-2.3794	2.1909	1.0352	-0.9000	3.0592
-0.3182	0.3336	-1.4293	-1.4953	-1.1296	2.5808	-0.6885	-3.2798	-0.7130	0.1256	0.4279	-0.2405	-1.8276	0.8983	0.1644	0.7057	2.4260	-1.8521	0.0980	1.1152	2.1444	-4.3731	-1.4648	1.1122	0.4361
-1.6695	-0.2568	1.8382	-0.5035	2.7258	-0.4700	0.8505	-0.5750	3.0134	-0.7107	2.2134	1.5698	-1.4545	0.0637	-1.8438	-1.5338	-4.2477	0.8724	0.0254	-1.8624	-1.9537	-0.0485	0.6529	-0.8245	3.0127
-0.3424	0.9038	-0.1414	-2.4727	-1.1254	1.7828	1.4424	-0.2685	0.7823	2.9803	-0.7835	-0.0132	0.0239	-0.7651	0.8611	-0.1445	2.6726	-0.4245	2.0950	1.8066	2.2318	-0.7082	-2.0532	0.9538	-1.4218
-0.8886	-2.7595	-2.8221	-1.3456	-2.2840	0.4572	-1.7147	-0.4091	-0.4642	3.1432	1.1852	-2.1852	1.7402	0.9305	0.7980	-2.3846	-0.0232	-3.4308	-0.0548	-0.6608	1.1727	0.1674	1.6858	-0.1122	0.1393
0.8388	-2.6089	0.4485	0.2843	0.5643	-0.8099	0.2251	-1.0401	1.7570	-1.2505	-2.1084	0.3660	1.5170	2.1815	-0.8697	-0.2943	-0.0739	-0.3060	0.0660	0.1750	-1.0623	0.8169	-0.2053	1.2655	-1.5208
-0.6780	-1.1732	0.6988	-0.9766	0.4178	-0.9873	-0.2903	-1.5127	0.7789	0.9998	0.0345	-0.0767	0.3877	-0.0749	1.1847	-0.7198	-3.1275	1.8711	0.3292	-1.6076	0.3508	-2.1823	2.4392	-0.3619	0.2401
-0.9692	-0.6782	-1.7104	-1.1170	-4.5569	-0.0622	-3.6426	-0.0424	0.1733	-0.9217	0.4546	-1.5813	-2.1440	0.7073	-2.2557	-0.4408	-0.9264	0.5710	-1.7947	-1.7293	0.1917	-0.7074	1.9516	1.7869	-0.9909
-0.4712	-0.3043	-0.1331	3.4222	0.9985	-1.1461	-0.1331	-1.1045	-0.0224	-0.5739	0.3964	-0.7596	1.6809	3.0860	-0.4618	-0.5741	-0.3847	3.1942	-3.3562	-1.7618	-2.0655	2.8783	0.5693	1.3973	1.9442
1.6362	-1.2554	0.6417	-0.9713	-0.3409	-1.7959	-0.9127	-0.7313	-1.1082	-3.3989	-0.7341	-0.4076	1.8061	-1.0066	-2.1296	-2.3377	-1.5801	0.7080	-4.1284	0.0672	-2.1060	2.7987	1.2776	-3.3228	2.5794
-0.8059	2.3246	-0.3295	0.5533	1.7259	-0.8578	-1.1129	-1.2481	-0.2248	-2.9913	0.2842	2.3464	-0.6961	0.3149	-0.2429	-1.7115	-3.7499	0.8421	-3.3649	-1.1645	-1.0548	2.8180	0.8954	-0.5032	3.2813
-0.4803	1.5811	-1.2004	-1.0962	-0.8223	1.6350	-2.0210	0.2779	0.5729	-0.7388	-0.6999	0.8787	2.5776	0.5367	-0.8596	0.1621	-0.8092	1.1352	-0.0934	-1.4056	0.3493	-5.2599	-1.3122	2.9145	2.5378
0.6070	0.9379	-0.5946	1.9722	-2.1518	-1.6035	1.6759	0.4797	0.6189	2.4886	-1.3060	-0.5809	0.0415	0.0682	0.9671	1.2967	1.3725	1.8394	3.2227	1.4784	0.7485	-2.8315	-0.5222	-1.1582	-0.5851
-0.2629	-1.9133	-0.6786	0.0355	-0.8628	0.7242	-1.2297	1.3954	-0.9237	0.1868	-0.2999	0.3646	-1.9504	-0.8741	0.9966	2.5535	-0.0116	-0.1767	-0.3191	1.9670	4.5946	0.4791	-1.7023	1.2865	0.5691
1.0620	-0.3814	0.3566	4.7636	0.3898	0.0510	0.6452	-0.5895	0.2507	1.5847	1.4416	-0.8464	-2.3917	-1.9711	-1.5542	0.7343	1.4333	-1.3311	0.7803	0.1037	1.9540	-2.5340	-0.6145	-0.6980	-0.0943
-0.1593	1.1618	-0.8526	-1.9423	-0.3292	-1.0004	-1.4504	1.5842	-0.4506	0.7171	0.5096	0.0124	2.2614	0.2712	-0.0653	0.2367	1.5662	-1.3387	-0.6599	2.0048	-1.3868	-1.4749	-0.2947	2.0270	-2.0298
2.9655	1.0033	-0.9480	-0.9624	0.2456	2.7795	2.0654	0.3960	0.1428	0.7851	-1.4075	-1.8744	-0.5039	1.5207	0.9757	-1.6252	-1.8604	2.7608	-0.3180	-0.7045	-2.0347	4.4305	1.1976	-0.3835	0.9086
-0.4109	0.0721	1.5250	2.6331	0.2017	-0.8289	2.2587	3.2312	-1.4446	0.4395	-1.5609	1.9049	0.9474	1.8199	-0.5969	-0.5812	1.8684	-3.3079	-1.6610	2.4518	2.5787	-2.1388	0.4417	1.1703	0.0448
-0.8797	0.3798	0.6678	5.2858	0.2516	-1.1003	-0.2502	0.5780	-0.3046	-2.1304	0.7691	-0.2866	-1.1850	0.7131	-1.7873	0.2277	1.4112	-0.8704	0.9273	1.8448	0.1567	0.3219	1.1443	0.1770	-0.5879
-0.2350	0.3067	0.9086	1.9736	0.5468	-2.0776	-1.9732	1.1730	-0.5376	-0.8241	-1.6880	-0.2510	1.3827	-0.9723	-0.9151	0.6258	0.4892	0.7064	-0.4876	-0.5972	0.4980	-1.4636	1.0761	-2.6871	-2.0902
